site_no,gage_name,Date,year,month,day,cfs
08168710,Comal Springs,2022-10-10,2022,10,10,92
08168710,Comal Springs,2022-10-11,2022,10,11,93
08168710,Comal Springs,2022-10-12,2022,10,12,93
08168710,Comal Springs,2022-10-13,2022,10,13,93
08168710,Comal Springs,2022-10-14,2022,10,14,93
08168710,Comal Springs,2022-10-15,2022,10,15,93
08168710,Comal Springs,2022-10-16,2022,10,16,94
08168710,Comal Springs,2022-10-17,2022,10,17,93
08168710,Comal Springs,2022-10-18,2022,10,18,94
08168710,Comal Springs,2022-10-19,2022,10,19,96
08168710,Comal Springs,2022-10-20,2022,10,20,94
08168710,Comal Springs,2022-10-21,2022,10,21,96
08168710,Comal Springs,2022-10-22,2022,10,22,97
08168710,Comal Springs,2022-10-23,2022,10,23,98
08168710,Comal Springs,2022-10-24,2022,10,24,99
08168710,Comal Springs,2022-10-25,2022,10,25,101
08168710,Comal Springs,2022-10-26,2022,10,26,102
08168710,Comal Springs,2022-10-27,2022,10,27,103
08168710,Comal Springs,2022-10-28,2022,10,28,104
08168710,Comal Springs,2022-10-29,2022,10,29,105
08168710,Comal Springs,2022-10-30,2022,10,30,105
08168710,Comal Springs,2022-10-31,2022,10,31,106
08168710,Comal Springs,2022-11-01,2022,11,1,107
08168710,Comal Springs,2022-11-02,2022,11,2,108
08168710,Comal Springs,2022-11-03,2022,11,3,109
08168710,Comal Springs,2022-11-04,2022,11,4,111
08168710,Comal Springs,2022-11-05,2022,11,5,113
08168710,Comal Springs,2022-11-06,2022,11,6,112
08168710,Comal Springs,2022-11-07,2022,11,7,113
08168710,Comal Springs,2022-11-08,2022,11,8,114
08168710,Comal Springs,2022-11-09,2022,11,9,113
08168710,Comal Springs,2022-11-10,2022,11,10,114
08168710,Comal Springs,2022-11-11,2022,11,11,112
08168710,Comal Springs,2022-11-12,2022,11,12,110
08168710,Comal Springs,2022-11-13,2022,11,13,111
08168710,Comal Springs,2022-11-14,2022,11,14,112
08168710,Comal Springs,2022-11-15,2022,11,15,114
08168710,Comal Springs,2022-11-16,2022,11,16,115
08168710,Comal Springs,2022-11-17,2022,11,17,117
08168710,Comal Springs,2022-11-18,2022,11,18,120
08168710,Comal Springs,2022-11-19,2022,11,19,122
08168710,Comal Springs,2022-11-20,2022,11,20,125
08168710,Comal Springs,2022-11-21,2022,11,21,127
08168710,Comal Springs,2022-11-22,2022,11,22,130
08168710,Comal Springs,2022-11-23,2022,11,23,132
08168710,Comal Springs,2022-11-24,2022,11,24,135
08168710,Comal Springs,2022-11-25,2022,11,25,135
08168710,Comal Springs,2022-11-26,2022,11,26,134
08168710,Comal Springs,2022-11-27,2022,11,27,134
08168710,Comal Springs,2022-11-28,2022,11,28,133
08168710,Comal Springs,2022-11-29,2022,11,29,132
08168710,Comal Springs,2022-11-30,2022,11,30,132
08168710,Comal Springs,2022-12-01,2022,12,1,131
08168710,Comal Springs,2022-12-02,2022,12,2,132
08168710,Comal Springs,2022-12-03,2022,12,3,131
08168710,Comal Springs,2022-12-04,2022,12,4,131
08168710,Comal Springs,2022-12-05,2022,12,5,130
08168710,Comal Springs,2022-12-06,2022,12,6,127
08168710,Comal Springs,2022-12-07,2022,12,7,123
08168710,Comal Springs,2022-12-08,2022,12,8,120
08168710,Comal Springs,2022-12-09,2022,12,9,117
08168710,Comal Springs,2022-12-10,2022,12,10,119
08168710,Comal Springs,2022-12-11,2022,12,11,120
08168710,Comal Springs,2022-12-12,2022,12,12,122
08168710,Comal Springs,2022-12-13,2022,12,13,123
08168710,Comal Springs,2022-12-14,2022,12,14,125
08168710,Comal Springs,2022-12-15,2022,12,15,126
08168710,Comal Springs,2022-12-16,2022,12,16,127
08168710,Comal Springs,2022-12-17,2022,12,17,127
08168710,Comal Springs,2022-12-18,2022,12,18,128
08168710,Comal Springs,2022-12-19,2022,12,19,128
08168710,Comal Springs,2022-12-20,2022,12,20,126
08168710,Comal Springs,2022-12-21,2022,12,21,127
08168710,Comal Springs,2022-12-22,2022,12,22,126
08168710,Comal Springs,2022-12-23,2022,12,23,124
08168710,Comal Springs,2022-12-24,2022,12,24,123
08168710,Comal Springs,2022-12-25,2022,12,25,121
08168710,Comal Springs,2022-12-26,2022,12,26,124
08168710,Comal Springs,2022-12-27,2022,12,27,126
08168710,Comal Springs,2022-12-28,2022,12,28,129
08168710,Comal Springs,2022-12-29,2022,12,29,131
08168710,Comal Springs,2022-12-30,2022,12,30,133
08168710,Comal Springs,2022-12-31,2022,12,31,134
08168710,Comal Springs,2023-01-01,2023,1,1,136
08168710,Comal Springs,2023-01-02,2023,1,2,139
08168710,Comal Springs,2023-01-03,2023,1,3,134
08168710,Comal Springs,2023-01-04,2023,1,4,133
08168710,Comal Springs,2023-01-05,2023,1,5,132
08168710,Comal Springs,2023-01-06,2023,1,6,132
08168710,Comal Springs,2023-01-07,2023,1,7,133
08168710,Comal Springs,2023-01-08,2023,1,8,130
08168710,Comal Springs,2023-01-09,2023,1,9,130
08168710,Comal Springs,2023-01-10,2023,1,10,128
08168710,Comal Springs,2023-01-11,2023,1,11,127
08168710,Comal Springs,2023-01-12,2023,1,12,125
08168710,Comal Springs,2023-01-13,2023,1,13,124
08168710,Comal Springs,2023-01-14,2023,1,14,124
08168710,Comal Springs,2023-01-15,2023,1,15,124
08168710,Comal Springs,2023-01-16,2023,1,16,123
08168710,Comal Springs,2023-01-17,2023,1,17,122
08168710,Comal Springs,2023-01-18,2023,1,18,121
08168710,Comal Springs,2023-01-19,2023,1,19,121
08168710,Comal Springs,2023-01-20,2023,1,20,121
08168710,Comal Springs,2023-01-21,2023,1,21,122
08168710,Comal Springs,2023-01-22,2023,1,22,124
08168710,Comal Springs,2023-01-23,2023,1,23,125
08168710,Comal Springs,2023-01-24,2023,1,24,126
08168710,Comal Springs,2023-01-25,2023,1,25,122
08168710,Comal Springs,2023-01-26,2023,1,26,121
08168710,Comal Springs,2023-01-27,2023,1,27,119
08168710,Comal Springs,2023-01-28,2023,1,28,120
08168710,Comal Springs,2023-01-29,2023,1,29,117
08168710,Comal Springs,2023-01-30,2023,1,30,115
08168710,Comal Springs,2023-01-31,2023,1,31,115
08168710,Comal Springs,2023-02-01,2023,2,1,115
08168710,Comal Springs,2023-02-02,2023,2,2,116
08168710,Comal Springs,2023-02-03,2023,2,3,116
08168710,Comal Springs,2023-02-04,2023,2,4,116
08168710,Comal Springs,2023-02-05,2023,2,5,116
08168710,Comal Springs,2023-02-06,2023,2,6,117
08168710,Comal Springs,2023-02-07,2023,2,7,118
08168710,Comal Springs,2023-02-08,2023,2,8,119
08168710,Comal Springs,2023-02-09,2023,2,9,120
08168710,Comal Springs,2023-02-10,2023,2,10,125
08168710,Comal Springs,2023-02-11,2023,2,11,125
08168710,Comal Springs,2023-02-12,2023,2,12,125
08168710,Comal Springs,2023-02-13,2023,2,13,123
08168710,Comal Springs,2023-02-14,2023,2,14,124
08168710,Comal Springs,2023-02-15,2023,2,15,125
08168710,Comal Springs,2023-02-16,2023,2,16,126
08168710,Comal Springs,2023-02-17,2023,2,17,128
08168710,Comal Springs,2023-02-18,2023,2,18,131
08168710,Comal Springs,2023-02-19,2023,2,19,132
08168710,Comal Springs,2023-02-20,2023,2,20,133
08168710,Comal Springs,2023-02-21,2023,2,21,132
08168710,Comal Springs,2023-02-22,2023,2,22,130
08168710,Comal Springs,2023-02-23,2023,2,23,129
08168710,Comal Springs,2023-02-24,2023,2,24,131
08168710,Comal Springs,2023-02-25,2023,2,25,132
08168710,Comal Springs,2023-02-26,2023,2,26,133
08168710,Comal Springs,2023-02-27,2023,2,27,131
08168710,Comal Springs,2023-02-28,2023,2,28,129
08168710,Comal Springs,2023-03-01,2023,3,1,129
08168710,Comal Springs,2023-03-02,2023,3,2,130
08168710,Comal Springs,2023-03-03,2023,3,3,130
08168710,Comal Springs,2023-03-04,2023,3,4,128
08168710,Comal Springs,2023-03-05,2023,3,5,125
08168710,Comal Springs,2023-03-06,2023,3,6,123
08168710,Comal Springs,2023-03-07,2023,3,7,120
08168710,Comal Springs,2023-03-08,2023,3,8,118
08168710,Comal Springs,2023-03-09,2023,3,9,115
08168710,Comal Springs,2023-03-10,2023,3,10,113
08168710,Comal Springs,2023-03-11,2023,3,11,111
08168710,Comal Springs,2023-03-12,2023,3,12,110
08168710,Comal Springs,2023-03-13,2023,3,13,107
08168710,Comal Springs,2023-03-14,2023,3,14,104
08168710,Comal Springs,2023-03-15,2023,3,15,104
08168710,Comal Springs,2023-03-16,2023,3,16,105
08168710,Comal Springs,2023-03-17,2023,3,17,106
08168710,Comal Springs,2023-03-18,2023,3,18,107
08168710,Comal Springs,2023-03-19,2023,3,19,109
08168710,Comal Springs,2023-03-20,2023,3,20,110
08168710,Comal Springs,2023-03-21,2023,3,21,111
08168710,Comal Springs,2023-03-22,2023,3,22,112
08168710,Comal Springs,2023-03-23,2023,3,23,112
08168710,Comal Springs,2023-03-24,2023,3,24,116
08168710,Comal Springs,2023-03-25,2023,3,25,117
08168710,Comal Springs,2023-03-26,2023,3,26,117
08168710,Comal Springs,2023-03-27,2023,3,27,118
08168710,Comal Springs,2023-03-28,2023,3,28,119
08168710,Comal Springs,2023-03-29,2023,3,29,119
08168710,Comal Springs,2023-03-30,2023,3,30,120
08168710,Comal Springs,2023-03-31,2023,3,31,120
08168710,Comal Springs,2023-04-01,2023,4,1,121
08168710,Comal Springs,2023-04-02,2023,4,2,121
08168710,Comal Springs,2023-04-03,2023,4,3,121
08168710,Comal Springs,2023-04-04,2023,4,4,119
08168710,Comal Springs,2023-04-05,2023,4,5,118
08168710,Comal Springs,2023-04-06,2023,4,6,122
08168710,Comal Springs,2023-04-07,2023,4,7,123
08168710,Comal Springs,2023-04-08,2023,4,8,125
08168710,Comal Springs,2023-04-09,2023,4,9,128
08168710,Comal Springs,2023-04-10,2023,4,10,131
08168710,Comal Springs,2023-04-11,2023,4,11,133
08168710,Comal Springs,2023-04-12,2023,4,12,136
08168710,Comal Springs,2023-04-13,2023,4,13,136
08168710,Comal Springs,2023-04-14,2023,4,14,134
08168710,Comal Springs,2023-04-15,2023,4,15,131
08168710,Comal Springs,2023-04-16,2023,4,16,129
08168710,Comal Springs,2023-04-17,2023,4,17,127
08168710,Comal Springs,2023-04-18,2023,4,18,125
08168710,Comal Springs,2023-04-19,2023,4,19,126
08168710,Comal Springs,2023-04-20,2023,4,20,131
08168710,Comal Springs,2023-04-21,2023,4,21,137
08168710,Comal Springs,2023-04-22,2023,4,22,142
08168710,Comal Springs,2023-04-23,2023,4,23,148
08168710,Comal Springs,2023-04-24,2023,4,24,148
08168710,Comal Springs,2023-04-25,2023,4,25,148
08168710,Comal Springs,2023-04-26,2023,4,26,148
08168710,Comal Springs,2023-04-27,2023,4,27,150
08168710,Comal Springs,2023-04-28,2023,4,28,151
08168710,Comal Springs,2023-04-29,2023,4,29,152
08168710,Comal Springs,2023-04-30,2023,4,30,150
08168710,Comal Springs,2023-05-01,2023,5,1,149
08168710,Comal Springs,2023-05-02,2023,5,2,147
08168710,Comal Springs,2023-05-03,2023,5,3,145
08168710,Comal Springs,2023-05-04,2023,5,4,144
08168710,Comal Springs,2023-05-05,2023,5,5,143
08168710,Comal Springs,2023-05-06,2023,5,6,142
08168710,Comal Springs,2023-05-07,2023,5,7,143
08168710,Comal Springs,2023-05-08,2023,5,8,144
08168710,Comal Springs,2023-05-09,2023,5,9,144
08168710,Comal Springs,2023-05-10,2023,5,10,144
08168710,Comal Springs,2023-05-11,2023,5,11,143
08168710,Comal Springs,2023-05-12,2023,5,12,146
08168710,Comal Springs,2023-05-13,2023,5,13,154
08168710,Comal Springs,2023-05-14,2023,5,14,159
08168710,Comal Springs,2023-05-15,2023,5,15,165
08168710,Comal Springs,2023-05-16,2023,5,16,171
08168710,Comal Springs,2023-05-17,2023,5,17,178
08168710,Comal Springs,2023-05-18,2023,5,18,184
08168710,Comal Springs,2023-05-19,2023,5,19,191
08168710,Comal Springs,2023-05-20,2023,5,20,192
08168710,Comal Springs,2023-05-21,2023,5,21,194
08168710,Comal Springs,2023-05-22,2023,5,22,195
08168710,Comal Springs,2023-05-23,2023,5,23,196
08168710,Comal Springs,2023-05-24,2023,5,24,195
08168710,Comal Springs,2023-05-25,2023,5,25,195
08168710,Comal Springs,2023-05-26,2023,5,26,194
08168710,Comal Springs,2023-05-27,2023,5,27,191
08168710,Comal Springs,2023-05-28,2023,5,28,191
08168710,Comal Springs,2023-05-29,2023,5,29,192
08168710,Comal Springs,2023-05-30,2023,5,30,189
08168710,Comal Springs,2023-05-31,2023,5,31,187
08168710,Comal Springs,2023-06-01,2023,6,1,184
08168710,Comal Springs,2023-06-02,2023,6,2,182
08168710,Comal Springs,2023-06-03,2023,6,3,183
08168710,Comal Springs,2023-06-04,2023,6,4,184
08168710,Comal Springs,2023-06-05,2023,6,5,185
08168710,Comal Springs,2023-06-06,2023,6,6,186
08168710,Comal Springs,2023-06-07,2023,6,7,187
08168710,Comal Springs,2023-06-08,2023,6,8,184
08168710,Comal Springs,2023-06-09,2023,6,9,182
08168710,Comal Springs,2023-06-10,2023,6,10,178
08168710,Comal Springs,2023-06-11,2023,6,11,175
08168710,Comal Springs,2023-06-12,2023,6,12,172
08168710,Comal Springs,2023-06-13,2023,6,13,168
08168710,Comal Springs,2023-06-14,2023,6,14,165
08168710,Comal Springs,2023-06-15,2023,6,15,163
08168710,Comal Springs,2023-06-16,2023,6,16,161
08168710,Comal Springs,2023-06-17,2023,6,17,159
08168710,Comal Springs,2023-06-18,2023,6,18,157
08168710,Comal Springs,2023-06-19,2023,6,19,154
08168710,Comal Springs,2023-06-20,2023,6,20,152
08168710,Comal Springs,2023-06-21,2023,6,21,150
08168710,Comal Springs,2023-06-22,2023,6,22,147
08168710,Comal Springs,2023-06-23,2023,6,23,146
08168710,Comal Springs,2023-06-24,2023,6,24,142
08168710,Comal Springs,2023-06-25,2023,6,25,139
08168710,Comal Springs,2023-06-26,2023,6,26,135
08168710,Comal Springs,2023-06-27,2023,6,27,131
08168710,Comal Springs,2023-06-28,2023,6,28,127
08168710,Comal Springs,2023-06-29,2023,6,29,125
08168710,Comal Springs,2023-06-30,2023,6,30,122
08168710,Comal Springs,2023-07-01,2023,7,1,119
08168710,Comal Springs,2023-07-02,2023,7,2,118
08168710,Comal Springs,2023-07-03,2023,7,3,118
08168710,Comal Springs,2023-07-04,2023,7,4,117
08168710,Comal Springs,2023-07-05,2023,7,5,116
08168710,Comal Springs,2023-07-06,2023,7,6,114
08168710,Comal Springs,2023-07-07,2023,7,7,113
08168710,Comal Springs,2023-07-08,2023,7,8,111
08168710,Comal Springs,2023-07-09,2023,7,9,108
08168710,Comal Springs,2023-07-10,2023,7,10,106
08168710,Comal Springs,2023-07-11,2023,7,11,104
08168710,Comal Springs,2023-07-12,2023,7,12,101
08168710,Comal Springs,2023-07-13,2023,7,13,99
08168710,Comal Springs,2023-07-14,2023,7,14,95
08168710,Comal Springs,2023-07-15,2023,7,15,93
08168710,Comal Springs,2023-07-16,2023,7,16,91
08168710,Comal Springs,2023-07-17,2023,7,17,90
08168710,Comal Springs,2023-07-18,2023,7,18,87
08168710,Comal Springs,2023-07-19,2023,7,19,85
08168710,Comal Springs,2023-07-20,2023,7,20,81
08168710,Comal Springs,2023-07-21,2023,7,21,80
08168710,Comal Springs,2023-07-22,2023,7,22,81
08168710,Comal Springs,2023-07-23,2023,7,23,80
08168710,Comal Springs,2023-07-24,2023,7,24,79
08168710,Comal Springs,2023-07-25,2023,7,25,77
08168710,Comal Springs,2023-07-26,2023,7,26,76
08168710,Comal Springs,2023-07-27,2023,7,27,75
08168710,Comal Springs,2023-07-28,2023,7,28,74
08168710,Comal Springs,2023-07-29,2023,7,29,74
08168710,Comal Springs,2023-07-30,2023,7,30,73
08168710,Comal Springs,2023-07-31,2023,7,31,72
08168710,Comal Springs,2023-08-01,2023,8,1,71
08168710,Comal Springs,2023-08-02,2023,8,2,70
08168710,Comal Springs,2023-08-03,2023,8,3,71
08168710,Comal Springs,2023-08-04,2023,8,4,71
08168710,Comal Springs,2023-08-05,2023,8,5,70
08168710,Comal Springs,2023-08-06,2023,8,6,69
08168710,Comal Springs,2023-08-07,2023,8,7,68
08168710,Comal Springs,2023-08-08,2023,8,8,67
08168710,Comal Springs,2023-08-09,2023,8,9,66
08168710,Comal Springs,2023-08-10,2023,8,10,65
08168710,Comal Springs,2023-08-11,2023,8,11,64
08168710,Comal Springs,2023-08-12,2023,8,12,62
08168710,Comal Springs,2023-08-13,2023,8,13,61
08168710,Comal Springs,2023-08-14,2023,8,14,60
08168710,Comal Springs,2023-08-15,2023,8,15,58
08168710,Comal Springs,2023-08-16,2023,8,16,57
08168710,Comal Springs,2023-08-17,2023,8,17,56
08168710,Comal Springs,2023-08-18,2023,8,18,55
08168710,Comal Springs,2023-08-19,2023,8,19,57
08168710,Comal Springs,2023-08-20,2023,8,20,58
08168710,Comal Springs,2023-08-21,2023,8,21,60
08168710,Comal Springs,2023-08-22,2023,8,22,62
08168710,Comal Springs,2023-08-23,2023,8,23,63
08168710,Comal Springs,2023-08-24,2023,8,24,64
08168710,Comal Springs,2023-08-25,2023,8,25,64
08168710,Comal Springs,2023-08-26,2023,8,26,65
08168710,Comal Springs,2023-08-27,2023,8,27,66
08168710,Comal Springs,2023-08-28,2023,8,28,67
08168710,Comal Springs,2023-08-29,2023,8,29,68
08168710,Comal Springs,2023-08-30,2023,8,30,69
08168710,Comal Springs,2023-08-31,2023,8,31,70
08168710,Comal Springs,2023-09-01,2023,9,1,71
08168710,Comal Springs,2023-09-02,2023,9,2,74
08168710,Comal Springs,2023-09-03,2023,9,3,73
08168710,Comal Springs,2023-09-04,2023,9,4,72
08168710,Comal Springs,2023-09-05,2023,9,5,72
08168710,Comal Springs,2023-09-06,2023,9,6,71
08168710,Comal Springs,2023-09-07,2023,9,7,70
08168710,Comal Springs,2023-09-08,2023,9,8,69
08168710,Comal Springs,2023-09-09,2023,9,9,69
08168710,Comal Springs,2023-09-10,2023,9,10,68
08168710,Comal Springs,2023-09-11,2023,9,11,68
08168710,Comal Springs,2023-09-12,2023,9,12,67
08168710,Comal Springs,2023-09-13,2023,9,13,66
08168710,Comal Springs,2023-09-14,2023,9,14,66
08168710,Comal Springs,2023-09-15,2023,9,15,65
08168710,Comal Springs,2023-09-16,2023,9,16,67
08168710,Comal Springs,2023-09-17,2023,9,17,69
08168710,Comal Springs,2023-09-18,2023,9,18,70
08168710,Comal Springs,2023-09-19,2023,9,19,71
08168710,Comal Springs,2023-09-20,2023,9,20,73
08168710,Comal Springs,2023-09-21,2023,9,21,73
08168710,Comal Springs,2023-09-22,2023,9,22,73
08168710,Comal Springs,2023-09-23,2023,9,23,73
08168710,Comal Springs,2023-09-24,2023,9,24,72
08168710,Comal Springs,2023-09-25,2023,9,25,72
08168710,Comal Springs,2023-09-26,2023,9,26,71
08168710,Comal Springs,2023-09-27,2023,9,27,71
08168710,Comal Springs,2023-09-28,2023,9,28,72
08168710,Comal Springs,2023-09-29,2023,9,29,70
08168710,Comal Springs,2023-09-30,2023,9,30,72
08168710,Comal Springs,2023-10-01,2023,10,1,73
08168710,Comal Springs,2023-10-02,2023,10,2,74
08168710,Comal Springs,2023-10-03,2023,10,3,74
08168710,Comal Springs,2023-10-04,2023,10,4,75
08168710,Comal Springs,2023-10-05,2023,10,5,76
08168710,Comal Springs,2023-10-06,2023,10,6,78
08168710,Comal Springs,2023-10-07,2023,10,7,80
08168710,Comal Springs,2023-10-08,2023,10,8,82
08168710,Comal Springs,2023-10-09,2023,10,9,85
08168710,Comal Springs,2023-10-10,2023,10,10,87
08168710,Comal Springs,2023-10-11,2023,10,11,88
08168710,Comal Springs,2023-10-12,2023,10,12,89
08168710,Comal Springs,2023-10-13,2023,10,13,89
08168710,Comal Springs,2023-10-14,2023,10,14,89
08168710,Comal Springs,2023-10-15,2023,10,15,89
08168710,Comal Springs,2023-10-16,2023,10,16,89
08168710,Comal Springs,2023-10-17,2023,10,17,88
08168710,Comal Springs,2023-10-18,2023,10,18,88
08168710,Comal Springs,2023-10-19,2023,10,19,87
08168710,Comal Springs,2023-10-20,2023,10,20,86
08168710,Comal Springs,2023-10-21,2023,10,21,87
08168710,Comal Springs,2023-10-22,2023,10,22,88
08168710,Comal Springs,2023-10-23,2023,10,23,90
08168710,Comal Springs,2023-10-24,2023,10,24,91
08168710,Comal Springs,2023-10-25,2023,10,25,93
08168710,Comal Springs,2023-10-26,2023,10,26,96
08168710,Comal Springs,2023-10-27,2023,10,27,100
08168710,Comal Springs,2023-10-28,2023,10,28,104
08168710,Comal Springs,2023-10-29,2023,10,29,108
08168710,Comal Springs,2023-10-30,2023,10,30,112
08168710,Comal Springs,2023-10-31,2023,10,31,116
08168710,Comal Springs,2023-11-01,2023,11,1,121
08168710,Comal Springs,2023-11-02,2023,11,2,120
08168710,Comal Springs,2023-11-03,2023,11,3,120
08168710,Comal Springs,2023-11-04,2023,11,4,119
08168710,Comal Springs,2023-11-05,2023,11,5,119
08168710,Comal Springs,2023-11-06,2023,11,6,118
08168710,Comal Springs,2023-11-07,2023,11,7,117
08168710,Comal Springs,2023-11-08,2023,11,8,117
08168710,Comal Springs,2023-11-09,2023,11,9,116
08168710,Comal Springs,2023-11-10,2023,11,10,114
08168710,Comal Springs,2023-11-11,2023,11,11,112
08168710,Comal Springs,2023-11-12,2023,11,12,113
08168710,Comal Springs,2023-11-13,2023,11,13,113
08168710,Comal Springs,2023-11-14,2023,11,14,114
08168710,Comal Springs,2023-11-15,2023,11,15,115
08168710,Comal Springs,2023-11-16,2023,11,16,114
08168710,Comal Springs,2023-11-17,2023,11,17,115
08168710,Comal Springs,2023-11-18,2023,11,18,116
08168710,Comal Springs,2023-11-19,2023,11,19,116
08168710,Comal Springs,2023-11-20,2023,11,20,115
08168710,Comal Springs,2023-11-21,2023,11,21,115
08168710,Comal Springs,2023-11-22,2023,11,22,115
08168710,Comal Springs,2023-11-23,2023,11,23,115
08168710,Comal Springs,2023-11-24,2023,11,24,117
08168710,Comal Springs,2023-11-25,2023,11,25,118
08168710,Comal Springs,2023-11-26,2023,11,26,119
08168710,Comal Springs,2023-11-27,2023,11,27,120
08168710,Comal Springs,2023-11-28,2023,11,28,122
08168710,Comal Springs,2023-11-29,2023,11,29,122
08168710,Comal Springs,2023-11-30,2023,11,30,122
08168710,Comal Springs,2023-12-01,2023,12,1,124
08168710,Comal Springs,2023-12-02,2023,12,2,126
08168710,Comal Springs,2023-12-03,2023,12,3,126
08168710,Comal Springs,2023-12-04,2023,12,4,126
08168710,Comal Springs,2023-12-05,2023,12,5,127
08168710,Comal Springs,2023-12-06,2023,12,6,129
08168710,Comal Springs,2023-12-07,2023,12,7,129
08168710,Comal Springs,2023-12-08,2023,12,8,130
