date,val,site
11/12/2020,868.88,J 27
11/12/2020,125,San Marcos
11/11/2020,259,Comal
11/11/2020,659.1,J 17
11/11/2020,868.91,J 27
11/11/2020,129,San Marcos
11/10/2020,260,Comal
11/10/2020,658.88,J 17
11/10/2020,868.94,J 27
11/10/2020,131,San Marcos
11/9/2020,261,Comal
11/9/2020,659.2,J 17
11/9/2020,868.96,J 27
11/9/2020,134,San Marcos
11/8/2020,260,Comal
11/8/2020,659.31,J 17
11/8/2020,868.98,J 27
11/8/2020,137,San Marcos
11/7/2020,259,Comal
11/7/2020,658.93,J 17
11/7/2020,869,J 27
11/7/2020,140,San Marcos
11/6/2020,258,Comal
11/6/2020,658.66,J 17
11/6/2020,869.04,J 27
11/6/2020,143,San Marcos
11/5/2020,258,Comal
11/5/2020,659.06,J 17
11/5/2020,869.06,J 27
11/5/2020,146,San Marcos
11/4/2020,259,Comal
11/4/2020,659.06,J 17
11/4/2020,869.08,J 27
11/4/2020,149,San Marcos
11/3/2020,258,Comal
11/3/2020,658.69,J 17
11/3/2020,869.12,J 27
11/3/2020,152,San Marcos
11/2/2020,259,Comal
11/2/2020,659.58,J 17
11/2/2020,869.16,J 27
11/2/2020,155,San Marcos
11/1/2020,261,Comal
11/1/2020,660.9,J 17
11/1/2020,869.21,J 27
11/1/2020,158,San Marcos
10/31/2020,262,Comal
10/31/2020,660.42,J 17
10/31/2020,869.24,J 27
10/31/2020,162,San Marcos
10/30/2020,259,Comal
10/30/2020,660.17,J 17
10/30/2020,869.26,J 27
10/30/2020,165,San Marcos
10/29/2020,261,Comal
10/29/2020,660.32,J 17
10/29/2020,869.3,J 27
10/29/2020,163,San Marcos
10/28/2020,263,Comal
10/28/2020,660.59,J 17
10/28/2020,869.36,J 27
10/28/2020,162,San Marcos
10/27/2020,265,Comal
10/27/2020,660.17,J 17
10/27/2020,869.35,J 27
10/27/2020,159,San Marcos
10/26/2020,266,Comal
10/26/2020,660.12,J 17
10/26/2020,869.36,J 27
10/26/2020,159,San Marcos
10/25/2020,266,Comal
10/25/2020,660.25,J 17
10/25/2020,869.38,J 27
10/25/2020,157,San Marcos
10/24/2020,266,Comal
10/24/2020,659.6,J 17
10/24/2020,869.38,J 27
10/24/2020,154,San Marcos
10/23/2020,267,Comal
10/23/2020,658.82,J 17
10/23/2020,869.42,J 27
10/23/2020,152,San Marcos
10/22/2020,268,Comal
10/22/2020,659.23,J 17
10/22/2020,869.44,J 27
10/22/2020,152,San Marcos
10/21/2020,269,Comal
10/21/2020,659.27,J 17
10/21/2020,869.48,J 27
10/21/2020,152,San Marcos
10/20/2020,270,Comal
10/20/2020,659.59,J 17
10/20/2020,869.51,J 27
10/20/2020,147,San Marcos
10/19/2020,270,Comal
10/19/2020,660.05,J 17
10/19/2020,869.54,J 27
10/19/2020,147,San Marcos
10/18/2020,270,Comal
10/18/2020,660.19,J 17
10/18/2020,869.56,J 27
10/18/2020,145,San Marcos
10/17/2020,270,Comal
10/17/2020,659.38,J 17
10/17/2020,869.59,J 27
10/17/2020,144,San Marcos
10/16/2020,266,Comal
10/16/2020,658.48,J 17
10/16/2020,869.61,J 27
10/16/2020,141,San Marcos
10/15/2020,270,Comal
10/15/2020,658.48,J 17
10/15/2020,869.65,J 27
10/15/2020,140,San Marcos
10/14/2020,275,Comal
10/14/2020,658.92,J 17
10/14/2020,869.67,J 27
10/14/2020,136,San Marcos
10/13/2020,277,Comal
10/13/2020,659.2,J 17
10/13/2020,869.71,J 27
10/13/2020,136,San Marcos
10/12/2020,280,Comal
10/12/2020,660.32,J 17
10/12/2020,869.75,J 27
10/12/2020,137,San Marcos
10/11/2020,280,Comal
10/11/2020,660.83,J 17
10/11/2020,869.78,J 27
10/11/2020,138,San Marcos
10/10/2020,281,Comal
10/10/2020,660.5,J 17
10/10/2020,869.81,J 27
10/10/2020,138,San Marcos
10/9/2020,281,Comal
10/9/2020,660.59,J 17
10/9/2020,869.83,J 27
10/9/2020,139,San Marcos
10/8/2020,280,Comal
10/8/2020,660.3,J 17
10/8/2020,869.85,J 27
10/8/2020,137,San Marcos
10/7/2020,280,Comal
10/7/2020,660.42,J 17
10/7/2020,869.88,J 27
10/7/2020,137,San Marcos
10/6/2020,279,Comal
10/6/2020,660.69,J 17
10/6/2020,869.91,J 27
10/6/2020,137,San Marcos
10/5/2020,280,Comal
10/5/2020,661.51,J 17
10/5/2020,869.94,J 27
10/5/2020,137,San Marcos
10/4/2020,281,Comal
10/4/2020,661.82,J 17
10/4/2020,869.99,J 27
10/4/2020,138,San Marcos
10/3/2020,282,Comal
10/3/2020,661.64,J 17
10/3/2020,870.02,J 27
10/3/2020,138,San Marcos
10/2/2020,282,Comal
10/2/2020,661.54,J 17
10/2/2020,870.05,J 27
10/2/2020,137,San Marcos
10/1/2020,283,Comal
10/1/2020,661.96,J 17
10/1/2020,870.08,J 27
10/1/2020,137,San Marcos
9/30/2020,284,Comal
9/30/2020,662.61,J 17
9/30/2020,870.1,J 27
9/30/2020,137,San Marcos
9/29/2020,284,Comal
9/29/2020,662.72,J 17
9/29/2020,870.11,J 27
9/29/2020,136,San Marcos
9/28/2020,278,Comal
9/28/2020,663.28,J 17
9/28/2020,870.16,J 27
9/28/2020,136,San Marcos
9/27/2020,278,Comal
9/27/2020,663.72,J 17
9/27/2020,870.18,J 27
9/27/2020,137,San Marcos
9/26/2020,281,Comal
9/26/2020,663.64,J 17
9/26/2020,870.19,J 27
9/26/2020,138,San Marcos
9/25/2020,278,Comal
9/25/2020,663.6,J 17
9/25/2020,870.19,J 27
9/25/2020,139,San Marcos
9/24/2020,278,Comal
9/24/2020,663.97,J 17
9/24/2020,870.2,J 27
9/24/2020,137,San Marcos
9/23/2020,278,Comal
9/23/2020,664.13,J 17
9/23/2020,870.21,J 27
9/23/2020,137,San Marcos
9/22/2020,277,Comal
9/22/2020,664.16,J 17
9/22/2020,870.22,J 27
9/22/2020,138,San Marcos
9/21/2020,277,Comal
9/21/2020,663.74,J 17
9/21/2020,870.23,J 27
9/21/2020,138,San Marcos
9/20/2020,273,Comal
9/20/2020,664.23,J 17
9/20/2020,870.25,J 27
9/20/2020,138,San Marcos
9/19/2020,271,Comal
9/19/2020,663.56,J 17
9/19/2020,870.25,J 27
9/19/2020,138,San Marcos
9/18/2020,269,Comal
9/18/2020,663.58,J 17
9/18/2020,870.26,J 27
9/18/2020,138,San Marcos
9/17/2020,269,Comal
9/17/2020,663.52,J 17
9/17/2020,870.23,J 27
9/17/2020,138,San Marcos
9/16/2020,268,Comal
9/16/2020,663.73,J 17
9/16/2020,870.24,J 27
9/16/2020,137,San Marcos
9/15/2020,268,Comal
9/15/2020,663.74,J 17
9/15/2020,870.25,J 27
9/15/2020,137,San Marcos
9/14/2020,268,Comal
9/14/2020,664.41,J 17
9/14/2020,870.26,J 27
9/14/2020,136,San Marcos
9/13/2020,269,Comal
9/13/2020,664.44,J 17
9/13/2020,870.26,J 27
9/13/2020,136,San Marcos
9/12/2020,269,Comal
9/12/2020,663.82,J 17
9/12/2020,870.26,J 27
9/12/2020,136,San Marcos
9/11/2020,264,Comal
9/11/2020,662.95,J 17
9/11/2020,870.25,J 27
9/11/2020,137,San Marcos
9/10/2020,260,Comal
9/10/2020,662.17,J 17
9/10/2020,870.26,J 27
9/10/2020,137,San Marcos
9/9/2020,255,Comal
9/9/2020,660.17,J 17
9/9/2020,870.27,J 27
9/9/2020,135,San Marcos
9/8/2020,251,Comal
9/8/2020,658.69,J 17
9/8/2020,870.28,J 27
9/8/2020,133,San Marcos
9/7/2020,249,Comal
9/7/2020,658.62,J 17
9/7/2020,870.28,J 27
9/7/2020,131,San Marcos
9/6/2020,248,Comal
9/6/2020,658.49,J 17
9/6/2020,870.28,J 27
9/6/2020,132,San Marcos
9/5/2020,246,Comal
9/5/2020,657.51,J 17
9/5/2020,870.25,J 27
9/5/2020,133,San Marcos
9/4/2020,241,Comal
9/4/2020,656.45,J 17
9/4/2020,870.29,J 27
9/4/2020,134,San Marcos
9/3/2020,236,Comal
9/3/2020,655.04,J 17
9/3/2020,870.31,J 27
9/3/2020,134,San Marcos
9/2/2020,235,Comal
9/2/2020,654.88,J 17
9/2/2020,870.35,J 27
9/2/2020,131,San Marcos
9/1/2020,236,Comal
9/1/2020,654.59,J 17
9/1/2020,870.37,J 27
9/1/2020,131,San Marcos
8/31/2020,239,Comal
8/31/2020,655.51,J 17
8/31/2020,870.4,J 27
8/31/2020,131,San Marcos
8/30/2020,238,Comal
8/30/2020,656.07,J 17
8/30/2020,870.44,J 27
8/30/2020,131,San Marcos
8/29/2020,237,Comal
8/29/2020,655.3,J 17
8/29/2020,870.47,J 27
8/29/2020,132,San Marcos
8/28/2020,236,Comal
8/28/2020,655.32,J 17
8/28/2020,870.5,J 27
8/28/2020,132,San Marcos
8/27/2020,239,Comal
8/27/2020,655.94,J 17
8/27/2020,870.58,J 27
8/27/2020,134,San Marcos
8/26/2020,241,Comal
8/26/2020,656.27,J 17
8/26/2020,870.62,J 27
8/26/2020,134,San Marcos
8/25/2020,242,Comal
8/25/2020,656.55,J 17
8/25/2020,870.65,J 27
8/25/2020,135,San Marcos
8/24/2020,244,Comal
8/24/2020,656.99,J 17
8/24/2020,870.7,J 27
8/24/2020,135,San Marcos
8/23/2020,246,Comal
8/23/2020,657.05,J 17
8/23/2020,870.72,J 27
8/23/2020,136,San Marcos
8/22/2020,242,Comal
8/22/2020,656.04,J 17
8/22/2020,870.76,J 27
8/22/2020,135,San Marcos
8/21/2020,236,Comal
8/21/2020,654.68,J 17
8/21/2020,871,J 27
8/21/2020,134,San Marcos
8/20/2020,235,Comal
8/20/2020,655.07,J 17
8/20/2020,870.81,J 27
8/20/2020,134,San Marcos
8/19/2020,237,Comal
8/19/2020,655.32,J 17
8/19/2020,870.86,J 27
8/19/2020,135,San Marcos
8/18/2020,239,Comal
8/18/2020,655.02,J 17
8/18/2020,870.91,J 27
8/18/2020,136,San Marcos
8/17/2020,244,Comal
8/17/2020,655.65,J 17
8/17/2020,870.96,J 27
8/17/2020,138,San Marcos
8/16/2020,244,Comal
8/16/2020,655.96,J 17
8/16/2020,871.02,J 27
8/16/2020,139,San Marcos
8/15/2020,243,Comal
8/15/2020,655.43,J 17
8/15/2020,871.07,J 27
8/15/2020,139,San Marcos
8/14/2020,243,Comal
8/14/2020,655.26,J 17
8/14/2020,871.13,J 27
8/14/2020,140,San Marcos
8/13/2020,244,Comal
8/13/2020,655.72,J 17
8/13/2020,871.19,J 27
8/13/2020,140,San Marcos
8/12/2020,245,Comal
8/12/2020,656.22,J 17
8/12/2020,871.26,J 27
8/12/2020,141,San Marcos
8/11/2020,246,Comal
8/11/2020,656.69,J 17
8/11/2020,871.32,J 27
8/11/2020,143,San Marcos
8/10/2020,247,Comal
8/10/2020,657.76,J 17
8/10/2020,871.39,J 27
8/10/2020,144,San Marcos
8/9/2020,248,Comal
8/9/2020,658.14,J 17
8/9/2020,871.44,J 27
8/9/2020,146,San Marcos
8/8/2020,250,Comal
8/8/2020,657.87,J 17
8/8/2020,871.51,J 27
8/8/2020,146,San Marcos
8/7/2020,250,Comal
8/7/2020,657.59,J 17
8/7/2020,871.59,J 27
8/7/2020,146,San Marcos
8/6/2020,251,Comal
8/6/2020,657.91,J 17
8/6/2020,871.77,J 27
8/6/2020,145,San Marcos
8/5/2020,251,Comal
8/5/2020,658.14,J 17
8/5/2020,871.71,J 27
8/5/2020,144,San Marcos
8/4/2020,251,Comal
8/4/2020,658.14,J 17
8/4/2020,871.76,J 27
8/4/2020,147,San Marcos
8/3/2020,252,Comal
8/3/2020,657.27,J 17
8/3/2020,871.83,J 27
8/3/2020,148,San Marcos
8/2/2020,252,Comal
8/2/2020,657.41,J 17
8/2/2020,871.87,J 27
8/2/2020,150,San Marcos
8/1/2020,251,Comal
8/1/2020,656.57,J 17
8/1/2020,871.92,J 27
8/1/2020,152,San Marcos
7/31/2020,250,Comal
7/31/2020,655.94,J 17
7/31/2020,871.97,J 27
7/31/2020,154,San Marcos
7/30/2020,250,Comal
7/30/2020,656.27,J 17
7/30/2020,872.02,J 27
7/30/2020,155,San Marcos
7/29/2020,250,Comal
7/29/2020,656.24,J 17
7/29/2020,872.07,J 27
7/29/2020,154,San Marcos
7/28/2020,250,Comal
7/28/2020,656.6,J 17
7/28/2020,872.11,J 27
7/28/2020,154,San Marcos
7/27/2020,249,Comal
7/27/2020,656.62,J 17
7/27/2020,872.14,J 27
7/27/2020,156,San Marcos
7/26/2020,249,Comal
7/26/2020,656.14,J 17
7/26/2020,872.16,J 27
7/26/2020,158,San Marcos
7/25/2020,248,Comal
7/25/2020,654.9,J 17
7/25/2020,872.17,J 27
7/25/2020,160,San Marcos
7/24/2020,246,Comal
7/24/2020,653.63,J 17
7/24/2020,872.23,J 27
7/24/2020,161,San Marcos
7/23/2020,246,Comal
7/23/2020,653.81,J 17
7/23/2020,872.33,J 27
7/23/2020,161,San Marcos
7/22/2020,249,Comal
7/22/2020,653.69,J 17
7/22/2020,872.41,J 27
7/22/2020,162,San Marcos
7/21/2020,253,Comal
7/21/2020,654.3,J 17
7/21/2020,872.49,J 27
7/21/2020,162,San Marcos
7/20/2020,257,Comal
7/20/2020,655.03,J 17
7/20/2020,872.53,J 27
7/20/2020,165,San Marcos
7/19/2020,257,Comal
7/19/2020,655.43,J 17
7/19/2020,872.62,J 27
7/19/2020,166,San Marcos
7/18/2020,257,Comal
7/18/2020,654.76,J 17
7/18/2020,872.65,J 27
7/18/2020,167,San Marcos
7/17/2020,257,Comal
7/17/2020,654.33,J 17
7/17/2020,872.72,J 27
7/17/2020,168,San Marcos
7/16/2020,260,Comal
7/16/2020,654.84,J 17
7/16/2020,872.74,J 27
7/16/2020,170,San Marcos
7/15/2020,261,Comal
7/15/2020,655.29,J 17
7/15/2020,872.93,J 27
7/15/2020,170,San Marcos
7/14/2020,262,Comal
7/14/2020,656.07,J 17
7/14/2020,873.05,J 27
7/14/2020,171,San Marcos
7/13/2020,263,Comal
7/13/2020,657.06,J 17
7/13/2020,873.23,J 27
7/13/2020,171,San Marcos
7/12/2020,263,Comal
7/12/2020,657.68,J 17
7/12/2020,873.32,J 27
7/12/2020,172,San Marcos
7/11/2020,263,Comal
7/11/2020,657.25,J 17
7/11/2020,873.39,J 27
7/11/2020,174,San Marcos
7/10/2020,263,Comal
7/10/2020,657.38,J 17
7/10/2020,873.5,J 27
7/10/2020,175,San Marcos
7/9/2020,264,Comal
7/9/2020,658.14,J 17
7/9/2020,873.53,J 27
7/9/2020,176,San Marcos
7/8/2020,264,Comal
7/8/2020,658.62,J 17
7/8/2020,873.62,J 27
7/8/2020,177,San Marcos
7/7/2020,265,Comal
7/7/2020,659.14,J 17
7/7/2020,873.73,J 27
7/7/2020,178,San Marcos
7/6/2020,267,Comal
7/6/2020,659.81,J 17
7/6/2020,873.82,J 27
7/6/2020,180,San Marcos
7/5/2020,270,Comal
7/5/2020,660.27,J 17
7/5/2020,873.91,J 27
7/5/2020,181,San Marcos
7/4/2020,269,Comal
7/4/2020,659.63,J 17
7/4/2020,874,J 27
7/4/2020,182,San Marcos
7/3/2020,269,Comal
7/3/2020,659.6,J 17
7/3/2020,874.13,J 27
7/3/2020,182,San Marcos
7/2/2020,271,Comal
7/2/2020,660.35,J 17
7/2/2020,874.18,J 27
7/2/2020,181,San Marcos
7/1/2020,273,Comal
7/1/2020,660.83,J 17
7/1/2020,874.29,J 27
7/1/2020,182,San Marcos
6/30/2020,274,Comal
6/30/2020,661.45,J 17
6/30/2020,874.35,J 27
6/30/2020,182,San Marcos
6/29/2020,274,Comal
6/29/2020,662.01,J 17
6/29/2020,874.43,J 27
6/29/2020,183,San Marcos
6/28/2020,274,Comal
6/28/2020,662.28,J 17
6/28/2020,874.46,J 27
6/28/2020,185,San Marcos
6/27/2020,274,Comal
6/27/2020,661.58,J 17
6/27/2020,874.53,J 27
6/27/2020,186,San Marcos
6/26/2020,272,Comal
6/26/2020,660.66,J 17
6/26/2020,874.59,J 27
6/26/2020,187,San Marcos
6/25/2020,269,Comal
6/25/2020,660.79,J 17
6/25/2020,874.63,J 27
6/25/2020,187,San Marcos
6/24/2020,266,Comal
6/24/2020,660.99,J 17
6/24/2020,874.71,J 27
6/24/2020,187,San Marcos
6/23/2020,264,Comal
6/23/2020,660.4,J 17
6/23/2020,874.76,J 27
6/23/2020,187,San Marcos
6/22/2020,261,Comal
6/22/2020,661.04,J 17
6/22/2020,874.71,J 27
6/22/2020,188,San Marcos
6/21/2020,263,Comal
6/21/2020,661.61,J 17
6/21/2020,874.75,J 27
6/21/2020,188,San Marcos
6/20/2020,264,Comal
6/20/2020,661.61,J 17
6/20/2020,874.82,J 27
6/20/2020,188,San Marcos
6/19/2020,266,Comal
6/19/2020,661.79,J 17
6/19/2020,874.84,J 27
6/19/2020,188,San Marcos
6/18/2020,264,Comal
6/18/2020,662.16,J 17
6/18/2020,874.86,J 27
6/18/2020,189,San Marcos
6/17/2020,266,Comal
6/17/2020,662.9,J 17
6/17/2020,874.91,J 27
6/17/2020,189,San Marcos
6/16/2020,267,Comal
6/16/2020,663.22,J 17
6/16/2020,874.98,J 27
6/16/2020,189,San Marcos
6/15/2020,269,Comal
6/15/2020,664.18,J 17
6/15/2020,875.07,J 27
6/15/2020,189,San Marcos
6/14/2020,272,Comal
6/14/2020,664.94,J 17
6/14/2020,875.15,J 27
6/14/2020,191,San Marcos
6/13/2020,274,Comal
6/13/2020,665.27,J 17
6/13/2020,875.2,J 27
6/13/2020,192,San Marcos
6/12/2020,276,Comal
6/12/2020,665.82,J 17
6/12/2020,875.34,J 27
6/12/2020,193,San Marcos
6/11/2020,278,Comal
6/11/2020,666.91,J 17
6/11/2020,875.49,J 27
6/11/2020,193,San Marcos
6/10/2020,281,Comal
6/10/2020,668.17,J 17
6/10/2020,875.54,J 27
6/10/2020,193,San Marcos
6/9/2020,283,Comal
6/9/2020,669.14,J 17
6/9/2020,875.71,J 27
6/9/2020,194,San Marcos
6/8/2020,285,Comal
6/8/2020,670.49,J 17
6/8/2020,875.79,J 27
6/8/2020,195,San Marcos
6/7/2020,287,Comal
6/7/2020,671.2,J 17
6/7/2020,875.85,J 27
6/7/2020,197,San Marcos
6/6/2020,289,Comal
6/6/2020,671.63,J 17
6/6/2020,875.91,J 27
6/6/2020,199,San Marcos
6/5/2020,291,Comal
6/5/2020,671.98,J 17
6/5/2020,876.02,J 27
6/5/2020,201,San Marcos
6/4/2020,295,Comal
6/4/2020,672.23,J 17
6/4/2020,876.07,J 27
6/4/2020,200,San Marcos
6/3/2020,298,Comal
6/3/2020,672.27,J 17
6/3/2020,876.09,J 27
6/3/2020,199,San Marcos
6/2/2020,302,Comal
6/2/2020,672.17,J 17
6/2/2020,876.15,J 27
6/2/2020,198,San Marcos
6/1/2020,306,Comal
6/1/2020,672.19,J 17
6/1/2020,876.16,J 27
6/1/2020,199,San Marcos
5/31/2020,316,Comal
5/31/2020,672.09,J 17
5/31/2020,876.14,J 27
5/31/2020,199,San Marcos
5/30/2020,316,Comal
5/30/2020,671.63,J 17
5/30/2020,876.13,J 27
5/30/2020,200,San Marcos
5/29/2020,316,Comal
5/29/2020,670.72,J 17
5/29/2020,876.13,J 27
5/29/2020,200,San Marcos
5/28/2020,316,Comal
5/28/2020,670,J 17
5/28/2020,876.14,J 27
5/28/2020,199,San Marcos
5/27/2020,308,Comal
5/27/2020,669.03,J 17
5/27/2020,876.13,J 27
5/27/2020,198,San Marcos
5/26/2020,300,Comal
5/26/2020,668.22,J 17
5/26/2020,876.11,J 27
5/26/2020,191,San Marcos
5/25/2020,297,Comal
5/25/2020,666.91,J 17
5/25/2020,876.04,J 27
5/25/2020,187,San Marcos
5/24/2020,288,Comal
5/24/2020,664.98,J 17
5/24/2020,876.01,J 27
5/24/2020,186,San Marcos
5/23/2020,271,Comal
5/23/2020,664.75,J 17
5/23/2020,875.97,J 27
5/23/2020,177,San Marcos
5/22/2020,270,Comal
5/22/2020,665.03,J 17
5/22/2020,875.98,J 27
5/22/2020,176,San Marcos
5/21/2020,270,Comal
5/21/2020,664.69,J 17
5/21/2020,876.05,J 27
5/21/2020,175,San Marcos
5/20/2020,272,Comal
5/20/2020,665.18,J 17
5/20/2020,876.1,J 27
5/20/2020,174,San Marcos
5/19/2020,274,Comal
5/19/2020,665.44,J 17
5/19/2020,876.16,J 27
5/19/2020,172,San Marcos
5/18/2020,275,Comal
5/18/2020,665.14,J 17
5/18/2020,876.16,J 27
5/18/2020,171,San Marcos
5/17/2020,276,Comal
5/17/2020,665.11,J 17
5/17/2020,876.15,J 27
5/17/2020,170,San Marcos
5/16/2020,277,Comal
5/16/2020,663.83,J 17
5/16/2020,876.15,J 27
5/16/2020,168,San Marcos
5/15/2020,282,Comal
5/15/2020,662.26,J 17
5/15/2020,876.14,J 27
5/15/2020,160,San Marcos
5/14/2020,280,Comal
5/14/2020,661.86,J 17
5/14/2020,876.2,J 27
5/14/2020,156,San Marcos
5/13/2020,284,Comal
5/13/2020,661.2,J 17
5/13/2020,876.25,J 27
5/13/2020,151,San Marcos
5/12/2020,284,Comal
5/12/2020,660.14,J 17
5/12/2020,876.3,J 27
5/12/2020,150,San Marcos
5/11/2020,285,Comal
5/11/2020,660.78,J 17
5/11/2020,876.34,J 27
5/11/2020,143,San Marcos
5/10/2020,286,Comal
5/10/2020,661.27,J 17
5/10/2020,876.38,J 27
5/10/2020,143,San Marcos
5/9/2020,287,Comal
5/9/2020,661.15,J 17
5/9/2020,876.41,J 27
5/9/2020,144,San Marcos
5/8/2020,288,Comal
5/8/2020,661.48,J 17
5/8/2020,876.49,J 27
5/8/2020,144,San Marcos
5/7/2020,290,Comal
5/7/2020,661.58,J 17
5/7/2020,876.5,J 27
5/7/2020,144,San Marcos
5/6/2020,292,Comal
5/6/2020,662.32,J 17
5/6/2020,876.59,J 27
5/6/2020,144,San Marcos
5/5/2020,295,Comal
5/5/2020,663.28,J 17
5/5/2020,876.69,J 27
5/5/2020,143,San Marcos
5/4/2020,297,Comal
5/4/2020,664.27,J 17
5/4/2020,876.75,J 27
5/4/2020,144,San Marcos
5/3/2020,299,Comal
5/3/2020,664.95,J 17
5/3/2020,876.79,J 27
5/3/2020,145,San Marcos
5/2/2020,302,Comal
5/2/2020,665.33,J 17
5/2/2020,876.85,J 27
5/2/2020,145,San Marcos
5/1/2020,302,Comal
5/1/2020,665.55,J 17
5/1/2020,876.94,J 27
5/1/2020,145,San Marcos
4/30/2020,304,Comal
4/30/2020,666.51,J 17
4/30/2020,876.97,J 27
4/30/2020,144,San Marcos
4/29/2020,306,Comal
4/29/2020,666.95,J 17
4/29/2020,877.06,J 27
4/29/2020,143,San Marcos
4/28/2020,308,Comal
4/28/2020,666.8,J 17
4/28/2020,877.06,J 27
4/28/2020,142,San Marcos
4/27/2020,309,Comal
4/27/2020,667.47,J 17
4/27/2020,877.08,J 27
4/27/2020,142,San Marcos
4/26/2020,310,Comal
4/26/2020,668.45,J 17
4/26/2020,877.13,J 27
4/26/2020,142,San Marcos
4/25/2020,312,Comal
4/25/2020,669.05,J 17
4/25/2020,877.25,J 27
4/25/2020,142,San Marcos
4/24/2020,313,Comal
4/24/2020,670,J 17
4/24/2020,877.45,J 27
4/24/2020,142,San Marcos
4/23/2020,316,Comal
4/23/2020,670.84,J 17
4/23/2020,877.52,J 27
4/23/2020,143,San Marcos
4/22/2020,317,Comal
4/22/2020,671.3,J 17
4/22/2020,877.57,J 27
4/22/2020,143,San Marcos
4/21/2020,319,Comal
4/21/2020,671.51,J 17
4/21/2020,877.61,J 27
4/21/2020,144,San Marcos
4/20/2020,320,Comal
4/20/2020,672.25,J 17
4/20/2020,877.63,J 27
4/20/2020,144,San Marcos
4/19/2020,321,Comal
4/19/2020,673.04,J 17
4/19/2020,877.69,J 27
4/19/2020,144,San Marcos
4/18/2020,320,Comal
4/18/2020,672.83,J 17
4/18/2020,877.67,J 27
4/18/2020,143,San Marcos
4/17/2020,320,Comal
4/17/2020,672.8,J 17
4/17/2020,877.65,J 27
4/17/2020,142,San Marcos
4/16/2020,319,Comal
4/16/2020,672.85,J 17
4/16/2020,877.62,J 27
4/16/2020,142,San Marcos
4/15/2020,319,Comal
4/15/2020,673.1,J 17
4/15/2020,877.65,J 27
4/15/2020,141,San Marcos
4/14/2020,318,Comal
4/14/2020,673.35,J 17
4/14/2020,877.65,J 27
4/14/2020,142,San Marcos
4/13/2020,320,Comal
4/13/2020,673.65,J 17
4/13/2020,877.68,J 27
4/13/2020,143,San Marcos
4/12/2020,321,Comal
4/12/2020,673.97,J 17
4/12/2020,877.73,J 27
4/12/2020,146,San Marcos
4/11/2020,321,Comal
4/11/2020,673.6,J 17
4/11/2020,877.71,J 27
4/11/2020,149,San Marcos
4/10/2020,322,Comal
4/10/2020,673.48,J 17
4/10/2020,877.64,J 27
4/10/2020,151,San Marcos
4/9/2020,322,Comal
4/9/2020,673.45,J 17
4/9/2020,877.66,J 27
4/9/2020,154,San Marcos
4/8/2020,322,Comal
4/8/2020,673.53,J 17
4/8/2020,877.66,J 27
4/8/2020,155,San Marcos
4/7/2020,313,Comal
4/7/2020,673.26,J 17
4/7/2020,877.66,J 27
4/7/2020,157,San Marcos
4/6/2020,304,Comal
4/6/2020,673.02,J 17
4/6/2020,877.64,J 27
4/6/2020,158,San Marcos
4/5/2020,299,Comal
4/5/2020,672.71,J 17
4/5/2020,877.64,J 27
4/5/2020,159,San Marcos
4/4/2020,287,Comal
4/4/2020,671.87,J 17
4/4/2020,877.63,J 27
4/4/2020,154,San Marcos
4/3/2020,277,Comal
4/3/2020,670.76,J 17
4/3/2020,877.57,J 27
4/3/2020,152,San Marcos
4/2/2020,266,Comal
4/2/2020,670.31,J 17
4/2/2020,877.57,J 27
4/2/2020,149,San Marcos
4/1/2020,264,Comal
4/1/2020,670.57,J 17
4/1/2020,877.63,J 27
4/1/2020,147,San Marcos
3/31/2020,265,Comal
3/31/2020,671.02,J 17
3/31/2020,877.72,J 27
3/31/2020,147,San Marcos
3/30/2020,270,Comal
3/30/2020,671.08,J 17
3/30/2020,877.76,J 27
3/30/2020,149,San Marcos
3/29/2020,273,Comal
3/29/2020,671.21,J 17
3/29/2020,877.78,J 27
3/29/2020,150,San Marcos
3/28/2020,278,Comal
3/28/2020,671.36,J 17
3/28/2020,877.86,J 27
3/28/2020,150,San Marcos
3/27/2020,281,Comal
3/27/2020,671.57,J 17
3/27/2020,877.89,J 27
3/27/2020,150,San Marcos
3/26/2020,285,Comal
3/26/2020,671.79,J 17
3/26/2020,877.91,J 27
3/26/2020,150,San Marcos
3/25/2020,288,Comal
3/25/2020,672.02,J 17
3/25/2020,877.91,J 27
3/25/2020,151,San Marcos
3/24/2020,294,Comal
3/24/2020,672.02,J 17
3/24/2020,877.94,J 27
3/24/2020,151,San Marcos
3/23/2020,296,Comal
3/23/2020,671.92,J 17
3/23/2020,877.94,J 27
3/23/2020,152,San Marcos
3/22/2020,298,Comal
3/22/2020,671.82,J 17
3/22/2020,877.93,J 27
3/22/2020,152,San Marcos
3/21/2020,299,Comal
3/21/2020,671.31,J 17
3/21/2020,877.89,J 27
3/21/2020,152,San Marcos
3/20/2020,301,Comal
3/20/2020,670.74,J 17
3/20/2020,877.93,J 27
3/20/2020,151,San Marcos
3/19/2020,303,Comal
3/19/2020,670.63,J 17
3/19/2020,877.98,J 27
3/19/2020,151,San Marcos
3/18/2020,307,Comal
3/18/2020,670.76,J 17
3/18/2020,877.95,J 27
3/18/2020,151,San Marcos
3/17/2020,308,Comal
3/17/2020,671.11,J 17
3/17/2020,877.99,J 27
3/17/2020,150,San Marcos
3/16/2020,308,Comal
3/16/2020,671.47,J 17
3/16/2020,878.02,J 27
